"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000022255",5278.22007491927,0.434572285249822,0.0615167202363308,8.60668332323162e-13,1.0559332839827e-11
"ENSMUSG00000022257",929.639412694581,-0.238304605266254,0.0837496380619545,0.00355270974543179,0.0110727617683434
"ENSMUSG00000022261",701.532549961728,-0.87059076460999,0.107919122492583,1.2402613574775e-16,2.05084703104871e-15
"ENSMUSG00000022263",3232.5720882201,-0.0618950753949523,0.0704337996773577,0.371191880481439,0.516016614693224
"ENSMUSG00000022265",285.86571296836,0.262768951371784,0.134863696804217,0.0378586091775302,0.0851022018590862
"ENSMUSG00000022269",6.85607571496869,-2.00046765899657,1.0044657553152,0.00223674721492953,0.00736001685112486
"ENSMUSG00000022270",1121.61616374774,0.12369484510182,0.0782396347896391,0.106796506243254,0.197643846100214
"ENSMUSG00000022272",2521.28920327757,-0.627587920820608,0.0712915224606244,4.01043034990276e-19,7.98250006167601e-18
"ENSMUSG00000022280",1513.87817661182,-0.140028000150595,0.0757198058976566,0.0594476795806262,0.12350446712428
"ENSMUSG00000022283",23777.1319834477,-0.0388736955378544,0.0531701518267617,0.460086884288179,0.600714809888322
"ENSMUSG00000022285",4343.61072378648,-0.118199499468843,0.0587438626196432,0.0417849066431852,0.0923730076081342
"ENSMUSG00000022292",415.996097820437,0.182316762903074,0.105082516420966,0.071588572732589,0.143526489100885
"ENSMUSG00000022295",6978.9540959794,0.279921792762979,0.0694997278254247,4.29890024606343e-05,0.000204213692981543
"ENSMUSG00000022297",175.399627183626,-0.531394841444308,0.162945020649215,0.000392386509121464,0.00154173836087622
"ENSMUSG00000022299",457.991581245039,-0.149680667859499,0.105090787952968,0.138021985438286,0.242120240056674
"ENSMUSG00000022300",1144.17737184774,0.00771347701390195,0.0827951853300122,0.924555522307314,0.952739927579272
"ENSMUSG00000022303",96.6305042574584,-0.0909861989489814,0.188580894017099,0.583238581792746,0.707583013003796
"ENSMUSG00000022304",7.27280553531,0.00784433096156149,0.348157067644274,0.964446957440943,0.979050532125965
"ENSMUSG00000022305",6388.44490371543,-0.139882417189971,0.0592149125874582,0.0158839029288031,0.0408913522860237
"ENSMUSG00000022306",461.677549440473,-0.497645341895472,0.107678479985804,1.56258634800686e-06,9.40192303947202e-06
"ENSMUSG00000022307",1330.0235562816,0.169415344646042,0.0735542397044252,0.0189997886348013,0.0477542922816346
"ENSMUSG00000022309",15.9009872358354,-2.81448402187568,0.640202813606694,8.34637751310411e-07,5.25683989357182e-06
"ENSMUSG00000022312",3798.08476952894,-0.146193831852201,0.0650497079462343,0.0227023691243681,0.0553668280791096
"ENSMUSG00000022313",256.020242229069,0.120382772040152,0.156123658057231,0.401942539241848,0.545836537526242
"ENSMUSG00000022314",2876.34718201746,-0.291522753218506,0.0680432564252115,1.32235418049881e-05,6.89267437675097e-05
"ENSMUSG00000022322",131.930166220948,-1.04534784039645,0.223853748286875,3.62326965762147e-07,2.38912138782176e-06
"ENSMUSG00000022323",228.204626441016,0.421213070929098,0.142132750408498,0.00150926333422921,0.00517724821330648
"ENSMUSG00000022324",180.87143763632,-0.132393849515539,0.147522029155321,0.332512918490651,0.476552280230384
"ENSMUSG00000022325",422.806129015874,-0.594626428576361,0.113765783410986,5.41953268724512e-08,4.04269889421455e-07
"ENSMUSG00000022329",851.499123352732,0.109582041677458,0.0904032381839756,0.213246781982119,0.34073079497792
"ENSMUSG00000022332",84.4072735520023,-0.586470053389283,0.240553138381099,0.00405182536301136,0.0124192421340695
"ENSMUSG00000022335",230.960358091652,-0.211898390094114,0.14934295638226,0.124018264943224,0.222574446593333
"ENSMUSG00000022336",2791.35784824468,0.0333681974986183,0.0638872496060934,0.597126969184343,0.71935182090299
"ENSMUSG00000022337",741.794567987364,0.172117832892064,0.0977646252610001,0.069148903904789,0.139772030688335
"ENSMUSG00000022338",521.150006950678,-0.0261499336637376,0.102909500294812,0.791648365744272,0.867974665684991
"ENSMUSG00000022339",435.746904926139,0.0755859526120837,0.11117715211758,0.479423750518678,0.617310089566118
"ENSMUSG00000022340",2.68585016401769,-0.113583416198613,0.402532302961534,0.314930972657419,0.457824258291583
"ENSMUSG00000022346",621.507790512784,-0.318747705141549,0.0937352273404203,0.000449520828338752,0.00174567916443815
"ENSMUSG00000022350",4213.01249059308,0.0299964611574205,0.0581035259527741,0.602033665533995,0.723171558801349
"ENSMUSG00000022351",3014.0488584336,-1.94224784036936,0.21631691806067,1.83682092107573e-20,3.99882902423865e-19
"ENSMUSG00000022353",1870.49341296687,0.121240525300528,0.0712939012424555,0.0837195432735136,0.162776148752762
"ENSMUSG00000022354",954.138078233784,-0.190523297102298,0.0976247387543634,0.043553748653407,0.0956499060681936
"ENSMUSG00000022357",8.82868275463985,-0.85716117388038,0.979889810627753,0.0183290349681779,0.0462935257400874
"ENSMUSG00000022358",285.507402098533,-0.125220763856671,0.132085900329413,0.313071868554129,0.455887235313808
"ENSMUSG00000022359",369.005463454298,0.612958680226527,0.11494701044985,2.98944071536558e-08,2.30620166501217e-07
"ENSMUSG00000022360",901.354327582614,-0.408129221294436,0.0899850505140917,3.05451332698454e-06,1.76132192578871e-05
"ENSMUSG00000022361",958.161055328368,-0.0644017785580475,0.0950771995326495,0.484495092469198,0.622016167114446
"ENSMUSG00000022362",15.8341164324108,0.0573696770290357,0.324192161895007,0.765338404248635,0.849961360421226
"ENSMUSG00000022364",380.076862798129,-0.129584793551124,0.124305469157965,0.271062896249663,0.408775603445492
"ENSMUSG00000022365",4300.82517642234,0.0502004690564466,0.0708262606327084,0.471910412339271,0.610826442920441
"ENSMUSG00000022367",56.6326626128152,-1.00371233261282,0.28614475192825,5.42846088420477e-05,0.000252629186022692
"ENSMUSG00000022369",255.572780467549,-0.296093030446963,0.133406836719237,0.0179358609144633,0.0454293865685182
"ENSMUSG00000022370",800.35978634712,0.13760319483389,0.0925149049061107,0.126498874432082,0.225887826259361
"ENSMUSG00000022371",29.8087916524826,-1.69829774623709,0.40684379375109,2.11814383796261e-06,1.24913576428689e-05
"ENSMUSG00000022372",2315.41878745187,-2.17799853382063,0.0823239269103191,2.13789557525676e-155,1.80292109485995e-152
"ENSMUSG00000022376",2.04735049708575,0.0973592327528586,0.401763624082488,0.320883967305699,0.4642040274593
"ENSMUSG00000022377",3164.10137519207,-0.033312992731048,0.0606972629473655,0.577260407164546,0.702685064498787
"ENSMUSG00000022378",2085.12105895055,0.13406538183285,0.0668833329111666,0.042054293533285,0.0928660343555437
"ENSMUSG00000022383",6.38483227400082,0.0258800703239649,0.35785811707438,0.870698657172347,0.920104296961763
"ENSMUSG00000022385",352.592854583812,0.295924623397358,0.118607284602832,0.00876360063944954,0.0243783286538021
"ENSMUSG00000022386",152.586398908271,0.037136912139019,0.161358577663014,0.802184947113592,0.875453576324826
"ENSMUSG00000022387",2057.90868341299,-0.0143561544308213,0.0689754975747904,0.831695017187479,0.895271676071383
"ENSMUSG00000022389",656.479595191984,0.099143140645501,0.0939494023940998,0.277567550259131,0.416670117324349
"ENSMUSG00000022390",1671.26745284541,-0.313651673863988,0.0847779311918542,0.000146780826807198,0.000631543820604654
"ENSMUSG00000022391",2701.63712718167,0.00365161004113606,0.0672915639835916,0.956757396336383,0.974840804452217
"ENSMUSG00000022394",512.109695930184,0.337949000061694,0.102240392614448,0.000605932929600941,0.00228282702351185
"ENSMUSG00000022400",1112.7613195776,-0.499637227427531,0.0836182623334262,9.71976157257834e-10,8.90959609138574e-09
"ENSMUSG00000022401",421.35077572103,0.58272798283177,0.130232029104249,2.53640391166319e-06,1.47516514978509e-05
"ENSMUSG00000022403",6271.76644692678,-0.221542619773782,0.0586444264642891,0.000123522339266511,0.000541504361714721
"ENSMUSG00000022404",1063.93944823574,0.0740768419110418,0.078824447677251,0.338024509853591,0.482380363500542
"ENSMUSG00000022407",1000.58414937998,0.0718278401032175,0.0963285437561799,0.442666680433986,0.585170218677812
"ENSMUSG00000022408",106.177990599554,1.86513556725485,0.224110928028328,6.75733322538935e-18,1.21518238238399e-16
"ENSMUSG00000022412",1114.24736754809,0.259150320095116,0.0810953841684355,0.00108271532746416,0.0038389793520598
"ENSMUSG00000022414",435.164353740882,-0.060586757330673,0.111363830539514,0.569717423968179,0.69662563219186
"ENSMUSG00000022415",2059.34932080752,-0.356332800120135,0.0993613681884125,0.000203833904900762,0.000851415708609204
"ENSMUSG00000022419",162.477579996413,0.579671268236054,0.174196395065562,0.000272900653454913,0.00111207710333369
"ENSMUSG00000022420",346.071143371577,0.145308946695459,0.132078788732046,0.243559270707707,0.377532184826312
"ENSMUSG00000022421",62.6918714284508,-0.0381261605610736,0.215885176393565,0.832084655017429,0.895459226767698
"ENSMUSG00000022422",22.5066235150698,-0.506117588595602,0.409832166477419,0.051555645917786,0.109743366801357
"ENSMUSG00000022425",1919.70872903505,-0.320946232511846,0.0767851922290148,1.95263662258106e-05,9.84490138565651e-05
"ENSMUSG00000022426",944.89358659431,0.140484728100882,0.0857223757449745,0.0931287338296139,0.17755850810946
"ENSMUSG00000022427",1751.72138864284,0.119999853352769,0.0752419927741664,0.104037917321932,0.193679510776034
"ENSMUSG00000022428",264.230376513901,0.869243819972324,0.152486719050989,2.11357702536364e-09,1.85059260532249e-08
"ENSMUSG00000022433",849.902286690721,-0.0346411608717919,0.0899612983371262,0.691813990901888,0.796331578751506
"ENSMUSG00000022434",315.437682324869,0.150834889096958,0.125904772710123,0.206000207511665,0.332133359323749
"ENSMUSG00000022436",877.348648505375,0.0194536785140537,0.0844191761283105,0.813334888864071,0.883050882522633
"ENSMUSG00000022437",1878.6952329031,-0.0640111791782043,0.0704520384310388,0.355331978750199,0.500105213214745
"ENSMUSG00000022438",2065.95671898147,0.360411375403676,0.0718246251531048,3.24058387013636e-07,2.15094761189705e-06
"ENSMUSG00000022439",975.199622086713,-0.206376620789037,0.0930698903081103,0.0221115840585247,0.0541568192249682
"ENSMUSG00000022440",412.056617584265,-0.840613435198982,0.119845607929236,4.24061416292294e-13,5.36285404360807e-12
"ENSMUSG00000022442",282.056975204084,0.765123496617627,0.130002648112699,8.49863815862359e-10,7.84410594560057e-09
"ENSMUSG00000022443",29672.1517234077,-0.118811442732377,0.0513441398612307,0.0195030505364639,0.0487667569827966
"ENSMUSG00000022449",20.438776398324,-2.890944641016,0.575167092057099,3.93376918304732e-08,2.98441210321814e-07
"ENSMUSG00000022450",762.188200743634,-0.135899805162959,0.105094558994709,0.179062814994645,0.298152705461831
"ENSMUSG00000022451",2658.67536353088,0.0368094346791217,0.070634393423391,0.597989509846229,0.720120325656392
"ENSMUSG00000022452",1538.92575512282,0.144799333881274,0.0904902810871375,0.0997129598534455,0.187633676539255
"ENSMUSG00000022453",2731.576225215,0.404945741280621,0.0789029717203139,1.56728899947903e-07,1.09328130773411e-06
"ENSMUSG00000022454",2.55206982057352,-0.185029437309073,0.442145066065705,0.116747732169959,0.212212015037919
"ENSMUSG00000022456",17.5232626541845,-0.0731523001317013,0.319624136086947,0.703474081601314,0.804833133813505
"ENSMUSG00000022462",4706.27125638701,0.209988411034913,0.0759521845952418,0.00481191693157005,0.0144249476135729
"ENSMUSG00000022463",5417.21083747156,-1.40221759217853,0.061520001462006,5.069122380832e-116,1.93387018828741e-113
"ENSMUSG00000022464",183.475554818177,-1.02283961899106,0.164616390021186,6.93884241712649e-11,7.15911603667854e-10
"ENSMUSG00000022466",532.729950094222,0.46897846915315,0.100979740450575,1.55729390878104e-06,9.37359891074326e-06
"ENSMUSG00000022469",179.033735927226,-0.79954604722106,0.173986969793619,8.01674020402641e-07,5.05916613978397e-06
"ENSMUSG00000022471",387.122191456076,-0.0144212905888953,0.109244019620235,0.889937727513449,0.930714196720057
"ENSMUSG00000022472",700.779328593679,0.15605039437541,0.095866109474179,0.0931828839729474,0.177619480121168
"ENSMUSG00000022474",377.153334374734,0.380835836976252,0.120141606181409,0.000858854954386029,0.00311697235201072
"ENSMUSG00000022475",786.732237956263,0.0219971889555402,0.098668131516762,0.81877605119631,0.886375830573507
"ENSMUSG00000022476",284.97136328206,-0.0376172832531731,0.141660231583853,0.775081814267984,0.857556684851257
"ENSMUSG00000022477",5653.21686600514,0.219022845442971,0.0628169826229372,0.00041005895679432,0.00160409537712778
"ENSMUSG00000022479",71.2512333324497,-0.681676170321533,0.276032079424202,0.00279418086701579,0.00895065174574052
"ENSMUSG00000022484",23.129695742404,-0.160176958646031,0.305810537041279,0.436227647187549,0.579020177830401
"ENSMUSG00000022485",25.1102330919055,-0.284262938002145,0.342804199591017,0.199978406266006,0.32487620435975
"ENSMUSG00000022487",4.11763224001731,-0.182396868207426,0.421191492584309,0.219571293042883,0.348370217687505
"ENSMUSG00000022488",13779.7484337684,0.185629495073708,0.0538758089981314,0.00050291717062913,0.00193196879045566
"ENSMUSG00000022489",814.797520036848,-0.0223409562400116,0.0978822529244137,0.812888195955225,0.882685522078515
"ENSMUSG00000022494",2.30443880734149,0.166498401887571,0.434641803969724,0.119479652533843,0.216221196357553
"ENSMUSG00000022498",1033.14551089662,-0.3375504307301,0.0862994863348009,5.8948055218762e-05,0.000272040520959166
"ENSMUSG00000022500",13056.3338561367,-0.659083664625903,0.0677954107141258,6.79905790042431e-23,1.67602007289998e-21
"ENSMUSG00000022503",1107.79827352224,0.00239867572460286,0.120246890096458,0.984322740324634,0.9910646769022
"ENSMUSG00000022504",106.159667572442,-0.165521380359049,0.179544987745696,0.300021643018097,0.441923771472602
"ENSMUSG00000022505",944.311008939631,-1.08182444306307,0.0841930895638202,1.08418784801865e-38,5.39501300894496e-37
"ENSMUSG00000022507",2378.98001873402,0.569666529130385,0.0700096722953815,1.45374330044888e-16,2.3866115679398e-15
"ENSMUSG00000022508",474.227566727241,-0.794112416202567,0.106176263949381,1.50680934074019e-14,2.16534583557668e-13
"ENSMUSG00000022512",40.2361551860077,-3.84460569543921,0.46609863934381,2.16752985501691e-17,3.77503596379739e-16
"ENSMUSG00000022514",583.337321902335,-0.21252049152841,0.0980807531873188,0.0249508730645252,0.060055255988116
"ENSMUSG00000022515",512.261785331707,0.142909215954447,0.102362265839149,0.14818552163844,0.256439854542901
"ENSMUSG00000022516",628.482516587176,0.154049599519487,0.102439809069346,0.119423996689402,0.21614488862016
"ENSMUSG00000022517",3207.46775625944,-0.215049259433304,0.0628116514289375,0.000518390452737383,0.00198427382327069
"ENSMUSG00000022519",49.4055422776842,0.0427082601275682,0.247666636347081,0.826982589135092,0.891825415648915
"ENSMUSG00000022521",1333.15670166382,0.13444666550187,0.0946346532556595,0.143280073451954,0.249540936621811
"ENSMUSG00000022525",3.62908247550254,0.00325877870333979,0.37984384041975,0.978609905776228,0.987341352565829
"ENSMUSG00000022526",371.956949199961,-0.147592795065614,0.110175684285716,0.16219422759066,0.27506753902256
"ENSMUSG00000022528",95.941915156812,-0.0378931854006013,0.19762259447959,0.82386422043276,0.889772879678838
"ENSMUSG00000022529",1021.91606158901,-0.0170490744162617,0.225525128985209,0.924443328470049,0.952739927579272
"ENSMUSG00000022533",4507.04962551299,0.264175254780555,0.0664295847604194,5.36624268480606e-05,0.000250024153936166
"ENSMUSG00000022534",987.504257834824,-1.69855778580835,0.089149698789555,4.7545750483492e-82,9.0693519047261e-80
"ENSMUSG00000022536",3378.71381686225,-0.23360586525287,0.0609008130850917,0.000101636193926425,0.000453120961403201
"ENSMUSG00000022537",22.0975470445643,-0.282744968441569,0.367592688652447,0.201359673786677,0.326623410921637
"ENSMUSG00000022538",997.931011959077,0.215872494069156,0.120616454552121,0.0602827081306328,0.124852705145278
"ENSMUSG00000022540",76.5618209956829,0.671804075852465,0.25823767204012,0.00203843081653005,0.00677349169914165
"ENSMUSG00000022543",2.89270193371115,-0.0896954463543056,0.395848861173573,0.40115261163288,0.545133431956037
"ENSMUSG00000022544",387.839813456464,0.0523333490154901,0.115890366882607,0.637793957740702,0.753418798649312
"ENSMUSG00000022545",529.837979891515,0.313024879565833,0.102266494051711,0.00149738569999462,0.00513980528513579
"ENSMUSG00000022546",66.6642442829344,-0.24726238653108,0.232918422549119,0.195054476343919,0.318556505397882
"ENSMUSG00000022550",236.28865732298,-0.195691716790588,0.143964598906324,0.14312085643279,0.249319652543897
"ENSMUSG00000022551",1871.54070544695,0.101239410222193,0.0840516463167736,0.217868697565572,0.346423552753117
"ENSMUSG00000022552",765.15324545862,0.246574362326822,0.105219722190866,0.0148937468833736,0.0386716101624203
"ENSMUSG00000022553",784.44268915556,0.294793955745325,0.0865357841085587,0.000470837927780047,0.00181983344609224
"ENSMUSG00000022554",377.495697025769,0.791286760673848,0.147149277638223,1.50976930720605e-08,1.20473274947024e-07
"ENSMUSG00000022555",413.914911082841,0.225233093203323,0.109444022449829,0.0319453974652405,0.0738616311090258
"ENSMUSG00000022556",867.93281427238,0.288505688026198,0.0833057938431047,0.00038696430918968,0.00152230030104253
"ENSMUSG00000022557",2070.22097124276,-0.283994217686584,0.0717751231562799,5.58665395593049e-05,0.000259102790443227
"ENSMUSG00000022558",3774.39055567944,-0.0163801801041187,0.0661824744985955,0.799819522460785,0.873705222824459
"ENSMUSG00000022559",543.721540860495,0.0333867780172793,0.102671270502011,0.737162623066951,0.828977319775334
"ENSMUSG00000022560",680.727731190748,0.112358677750431,0.0917517567382402,0.208242941274972,0.334806005222645
"ENSMUSG00000022561",683.379289429527,-0.0675500733549875,0.110382924036455,0.522902782386013,0.657392803622682
"ENSMUSG00000022562",174.729871104771,-0.149835725475999,0.152928412287859,0.28711476105477,0.427470713285688
"ENSMUSG00000022564",8326.17038901246,0.373819178522109,0.0649413442564142,5.18214284591944e-09,4.35642575132042e-08
"ENSMUSG00000022565",8732.69415551471,-0.142665761494393,0.0745177331989782,0.0508570902624641,0.10856423624773
"ENSMUSG00000022568",1530.02811893247,0.295584492123589,0.0707788483533749,2.13785416381438e-05,0.000107012924919706
"ENSMUSG00000022570",717.04340162695,0.113285122868757,0.0951062910110584,0.220104400478119,0.349008689644819
"ENSMUSG00000022571",341.159827388578,-0.291498144183906,0.137514457889984,0.0232774831221275,0.0565199442439534
"ENSMUSG00000022574",61.3632141712736,-0.155678460291321,0.230409610633285,0.408128580551813,0.552131395320981
"ENSMUSG00000022575",2798.19954817848,0.0483259501833061,0.0664564599187265,0.46116825498866,0.601568749386612
"ENSMUSG00000022580",8.57577474884646,0.104460071571866,0.356454592590317,0.557589646041439,0.687144969890938
"ENSMUSG00000022584",4.1568423525883,-2.27070018441127,1.7240919666814,0.00755975096232041,0.021446510210563
"ENSMUSG00000022586",2.58215878478787,-0.314419027312183,0.597078715465536,0.00328118685114408,0.0103168086569626
"ENSMUSG00000022587",1637.9312806803,-0.0883610889404643,0.101959889993222,0.368637300346526,0.51344536365198
"ENSMUSG00000022594",170.262405397384,0.651891559224187,0.162265467405102,1.56344238913403e-05,8.054995948905e-05
"ENSMUSG00000022601",746.037384003578,0.414203962045777,0.0918160245285105,3.41809530100545e-06,1.95391155932966e-05
"ENSMUSG00000022602",21.2168388287543,0.914797739484689,0.507063213673528,0.00696741737427503,0.0199035351378158
"ENSMUSG00000022604",153.617054482317,0.3880587115644,0.171138503060561,0.0122081216486912,0.032477292574627
"ENSMUSG00000022607",978.052949571336,-0.376896353364616,0.0822120705186475,2.64839488679038e-06,1.53806564954847e-05
"ENSMUSG00000022610",116.918895860438,-0.638534117491461,0.214490431682212,0.000729329074880496,0.00269574158403926
"ENSMUSG00000022614",1396.85071546396,-0.0311793856678086,0.073735353495408,0.666518982573967,0.776793801955184
"ENSMUSG00000022615",160.741308945819,-0.0712808272404526,0.172844339850977,0.645752634006635,0.76015071441977
"ENSMUSG00000022617",611.006761669299,0.420448397419401,0.104649934650014,3.02681915345827e-05,0.00014795217600934
"ENSMUSG00000022620",1117.55367949387,-0.582962334329639,0.0956863795875485,3.71314634635108e-10,3.56048736730002e-09
"ENSMUSG00000022621",138.057162159367,0.384583475367961,0.180331864812273,0.0171695858141726,0.0436887841036187
"ENSMUSG00000022623",64.7605612323556,0.173315716902467,0.241892810861233,0.371551686295286,0.516248063606431
"ENSMUSG00000022629",171.781964304723,0.00179241587637273,0.171159760690922,0.991532783645361,0.995510309909887
"ENSMUSG00000022634",624.01712033165,-0.367228110482483,0.101759594251008,0.000180875775564818,0.000766104296028304
"ENSMUSG00000022635",1072.52938923444,0.165379760556169,0.0829702958534501,0.0415788295563304,0.0920190035885473
"ENSMUSG00000022636",10047.0103076951,0.135883616383172,0.0568092810379011,0.0156594012471305,0.0404172980320186
"ENSMUSG00000022637",1836.87396758749,-0.573353477107793,0.0772627630541593,4.00911514754608e-14,5.50454601620658e-13
"ENSMUSG00000022639",803.913518507591,-0.0121638932298705,0.0900575757212713,0.888865092004806,0.930503421481315
"ENSMUSG00000022641",867.173176219284,-0.0119390035307412,0.141381383875933,0.926722968621541,0.95411438194583
"ENSMUSG00000022656",116.504626407354,-1.04221147842173,0.22960816964451,6.71841062318199e-07,4.28368855611799e-06
"ENSMUSG00000022658",3.07428110883252,0.0915644452564023,0.389988774313926,0.458326108445213,0.599392689815348
"ENSMUSG00000022661",5589.25582555383,-0.196585093524944,0.069735682173388,0.00410620234837124,0.0125704394780192
"ENSMUSG00000022663",2460.9660078941,-0.0106216511514665,0.0707688617829268,0.877911763506212,0.924050508944173
"ENSMUSG00000022664",641.486997220441,0.0162953856621114,0.0921491784792288,0.856519938033205,0.911436772539032
"ENSMUSG00000022665",2022.36082168148,-1.0875420308384,0.0737021308865121,3.58190990063809e-50,2.72004466056512e-48
"ENSMUSG00000022667",799.23811137455,-0.227816598961529,0.08646745961512,0.00682411398744339,0.0195534296174545
"ENSMUSG00000022668",401.764835012656,-0.0615480391716141,0.109625110148678,0.558245471726131,0.687741595684131
"ENSMUSG00000022671",174.366685033786,0.462611961822136,0.167354632107733,0.00245842570433435,0.00799438929748355
"ENSMUSG00000022672",437.491971682867,0.314854093355065,0.106671084775512,0.00212220132352733,0.00702301568277471
"ENSMUSG00000022673",859.966252759776,-0.592797688804231,0.101819252608415,1.85558204136016e-09,1.63542304998426e-08
"ENSMUSG00000022674",116.246224251776,-0.929578693340365,0.280269094433777,0.000118371421482119,0.000520905454723887
"ENSMUSG00000022676",22.8661008564599,-0.337539819275854,0.372654628633171,0.143674621926494,0.250088682208874
"ENSMUSG00000022677",662.070723522514,-0.0347913229883258,0.116083234159833,0.752708906858857,0.840463750146304
"ENSMUSG00000022678",1169.49917844868,-0.202209298588275,0.0744033303356695,0.0055695774694921,0.0163655492011135
"ENSMUSG00000022679",85.5608938440317,-0.0143068159136197,0.196855759769934,0.933286771012872,0.958900540682221
"ENSMUSG00000022680",2139.73792970247,0.0500547372827499,0.0728728643537428,0.484918066138902,0.622433883981705
"ENSMUSG00000022681",424.196613727592,-0.103275308129184,0.106615352913012,0.313442445995857,0.456242352982087
"ENSMUSG00000022682",1893.30897961857,0.0270357465608072,0.0665742128163775,0.680420747570711,0.787915128880935
"ENSMUSG00000022684",1119.30514416928,0.145337574128052,0.0776088650696632,0.056063966058557,0.117595618295099
"ENSMUSG00000022685",452.437455727366,0.124133098930991,0.110926230249326,0.243871122257428,0.377813898679638
"ENSMUSG00000022686",38.2015268285633,0.17914093802825,0.331389707947824,0.386476561728691,0.530862747413529
"ENSMUSG00000022687",187.835433609175,-0.0587554322504183,0.161338598331497,0.688954295324785,0.794409518853558
"ENSMUSG00000022698",3793.86876872439,0.0277621909898011,0.0586805606600409,0.632724617696478,0.749474868732954
"ENSMUSG00000022701",100.7796007751,0.248038739404348,0.201368472211356,0.154634292867979,0.264880127975241
"ENSMUSG00000022702",816.648142849456,0.0374600718479547,0.0870861628711505,0.659726557861996,0.77138997467001
"ENSMUSG00000022704",337.635362853227,0.169508970004545,0.115521491335829,0.12471434798815,0.223473271954162
"ENSMUSG00000022706",534.317958766554,-0.263238082277676,0.0995511547052529,0.00615767243980643,0.0178513453054132
"ENSMUSG00000022707",1776.26110960917,0.999675573604708,0.0737250447876087,1.0859745594985e-42,6.21448941673018e-41
"ENSMUSG00000022708",313.986973031958,-0.102224533549854,0.396960250585535,0.37470955655704,0.519281422559453
"ENSMUSG00000022710",2970.48127225805,0.32949865373974,0.0641787565535,1.89196690060023e-07,1.30387035046527e-06
"ENSMUSG00000022711",1615.78675567332,0.392982164302976,0.0708661126134389,1.67452564865005e-08,1.32958000338552e-07
"ENSMUSG00000022715",5.28558448201669,-0.127229321177719,0.385522859803213,0.410167119655966,0.554374336419025
"ENSMUSG00000022718",826.937296354538,-0.202994266367577,0.0844685899442266,0.0137112254729656,0.0359919668665348
"ENSMUSG00000022721",918.652075758562,0.0110565344264717,0.0804978987838095,0.889299786998307,0.930572158970452
"ENSMUSG00000022722",136.340419554323,0.143807262125332,0.164841274403305,0.337655671394141,0.482025732604091
"ENSMUSG00000022723",876.353744823597,-0.26324126742134,0.0943545138246951,0.0039659224234058,0.012196924182386
"ENSMUSG00000022724",1492.98715623469,-0.184361681356347,0.0734875520553726,0.0105750158026888,0.028719233594319
"ENSMUSG00000022742",747.178437268231,0.496666008293521,0.0899049313016131,1.41180040757029e-08,1.12993396256237e-07
"ENSMUSG00000022744",1416.54640171003,0.583595217061509,0.0902106974075011,3.35548168621927e-11,3.57241747895624e-10
"ENSMUSG00000022747",65.7055508931015,-0.538356318503131,0.252687454743016,0.0100623659463042,0.0275182265843373
"ENSMUSG00000022748",72.5366616494164,0.0164237475350029,0.20330718352641,0.927603287971159,0.954836662158672
"ENSMUSG00000022749",1506.71388113808,0.186973336871016,0.0749376660474425,0.0109875555480887,0.0296686219324275
"ENSMUSG00000022750",830.453593958767,-0.199535239440925,0.0923036884593943,0.0262764119758322,0.0626512974894324
"ENSMUSG00000022751",301.16960359291,0.281450451936352,0.137279234618154,0.028509252060252,0.06721656058879
"ENSMUSG00000022752",3108.44511930979,0.161785462395795,0.0623741588169886,0.00890860416568989,0.0247473239505633
"ENSMUSG00000022754",119.858970627783,-0.774314021623535,0.194886112144816,1.35297793650619e-05,7.03627571458576e-05
"ENSMUSG00000022756",51.9812133531569,0.312378667215735,0.277103751837972,0.139406857455703,0.244175347290416
"ENSMUSG00000022757",1869.02395615447,-0.182695797972274,0.0821561362947999,0.02276877228379,0.0554696728452437
"ENSMUSG00000022758",8.59822238047886,-0.175652927976659,0.378672686771723,0.345049408025785,0.489657839411669
"ENSMUSG00000022760",326.992625369019,0.181132932207808,0.138049476816784,0.161069419040868,0.273681368111541
"ENSMUSG00000022761",1458.08877655884,0.15185925081414,0.079048279307401,0.049893438064078,0.106869248075828
"ENSMUSG00000022765",1476.44901893079,-0.148627073825242,0.0757883776001859,0.0455195910660267,0.0991365195480359
"ENSMUSG00000022766",8.51901216961412,-1.35844547569305,0.904039716032594,0.00607502060351918,0.0176660717114679
"ENSMUSG00000022768",16.9167024291709,-0.645176422922309,0.547337732386975,0.0311021347823141,0.0721618166256905
"ENSMUSG00000022769",1314.05894886985,0.305971079520492,0.0881763075361382,0.000363511351417759,0.00143815861327574
"ENSMUSG00000022770",1645.63509044492,0.191277259451531,0.0918719982151479,0.0321469697917243,0.0742526880456679
"ENSMUSG00000022771",1340.99704865162,0.0945331621115655,0.0775373943509617,0.214476180475067,0.342286039815936
"ENSMUSG00000022772",1007.25549666964,0.0641452483595866,0.126633627509492,0.593582369118098,0.716295398431938
"ENSMUSG00000022773",7.54804141562647,0.137753883476263,0.379368165839012,0.415593999633667,0.559444060835944
"ENSMUSG00000022774",1010.55525715909,-0.247811822264301,0.224885505932413,0.184403008748905,0.304858585347061
"ENSMUSG00000022779",658.014500278529,0.367503991479278,0.118985142727653,0.00117780420597222,0.00413735462855746
"ENSMUSG00000022781",4451.10302075209,0.0253599936492945,0.0564781292412547,0.651319267527875,0.764772726337325
